"instance_id";"provider_id";"schedule_date";"session";"location_id";"template_id";"generated_from_template";"notes"
2237;13;"2025-03-17";"FD";23;274;1;""
2238;11;"2025-03-17";"FD";23;275;1;""
2239;10;"2025-03-17";"FD";23;276;1;""
2240;2;"2025-03-17";"AM";45;296;1;""
2241;6;"2025-03-17";"FD";50;317;1;""
2242;12;"2025-03-17";"FD";56;322;1;""
2243;7;"2025-04-21";"FD";2;35;1;""
2244;5;"2025-04-21";"FD";2;36;1;""
2245;3;"2025-04-21";"FD";2;37;1;""
2246;4;"2025-04-21";"FD";4;79;1;""
2247;16;"2025-04-21";"FD";6;149;1;""
2248;15;"2025-04-21";"FD";6;150;1;""
2249;14;"2025-04-21";"FD";6;151;1;""
2250;8;"2025-04-21";"FD";8;187;1;""
2251;2;"2025-04-21";"PM";16;226;1;""
2252;1;"2025-04-21";"FD";17;240;1;""
2253;13;"2025-04-21";"FD";23;274;1;""
2254;11;"2025-04-21";"FD";23;275;1;""
2255;10;"2025-04-21";"FD";23;276;1;""
2256;2;"2025-04-21";"AM";45;296;1;""
2257;6;"2025-04-21";"FD";50;317;1;""
2258;12;"2025-04-21";"FD";56;322;1;""
2259;7;"2025-05-19";"FD";2;35;1;""
2260;5;"2025-05-19";"FD";2;36;1;""
2261;3;"2025-05-19";"FD";2;37;1;""
2262;4;"2025-05-19";"FD";4;79;1;""
2263;16;"2025-05-19";"FD";6;149;1;""
2264;15;"2025-05-19";"FD";6;150;1;""
2265;14;"2025-05-19";"FD";6;151;1;""
2266;8;"2025-05-19";"FD";8;187;1;""
2267;2;"2025-05-19";"PM";16;226;1;""
2268;1;"2025-05-19";"FD";17;240;1;""
2269;13;"2025-05-19";"FD";23;274;1;""
2270;11;"2025-05-19";"FD";23;275;1;""
2271;10;"2025-05-19";"FD";23;276;1;""
2272;2;"2025-05-19";"AM";45;296;1;""
2273;6;"2025-05-19";"FD";50;317;1;""
2274;12;"2025-05-19";"FD";56;322;1;""
2275;7;"2025-06-16";"FD";2;35;1;""
2276;5;"2025-06-16";"FD";2;36;1;""
2277;3;"2025-06-16";"FD";2;37;1;""
2278;4;"2025-06-16";"FD";4;79;1;""
2279;16;"2025-06-16";"FD";6;149;1;""
2280;15;"2025-06-16";"FD";6;150;1;""
2281;14;"2025-06-16";"FD";6;151;1;""
2282;8;"2025-06-16";"FD";8;187;1;""
2283;2;"2025-06-16";"PM";16;226;1;""
2284;1;"2025-06-16";"FD";17;240;1;""
2285;13;"2025-06-16";"FD";23;274;1;""
2286;11;"2025-06-16";"FD";23;275;1;""
2287;10;"2025-06-16";"FD";23;276;1;""
2288;2;"2025-06-16";"AM";45;296;1;""
2289;6;"2025-06-16";"FD";50;317;1;""
2290;12;"2025-06-16";"FD";56;322;1;""
2291;7;"2025-07-21";"FD";2;35;1;""
2292;5;"2025-07-21";"FD";2;36;1;""
2293;3;"2025-07-21";"FD";2;37;1;""
2294;4;"2025-07-21";"FD";4;79;1;""
2295;16;"2025-07-21";"FD";6;149;1;""
2296;15;"2025-07-21";"FD";6;150;1;""
2297;14;"2025-07-21";"FD";6;151;1;""
2298;8;"2025-07-21";"FD";8;187;1;""
2299;2;"2025-07-21";"PM";16;226;1;""
2300;1;"2025-07-21";"FD";17;240;1;""
2301;13;"2025-07-21";"FD";23;274;1;""
2302;11;"2025-07-21";"FD";23;275;1;""
2303;10;"2025-07-21";"FD";23;276;1;""
2304;2;"2025-07-21";"AM";45;296;1;""
2305;6;"2025-07-21";"FD";50;317;1;""
2306;12;"2025-07-21";"FD";56;322;1;""
2307;7;"2025-08-18";"FD";2;35;1;""
2308;5;"2025-08-18";"FD";2;36;1;""
2309;3;"2025-08-18";"FD";2;37;1;""
2310;4;"2025-08-18";"FD";4;79;1;""
2311;16;"2025-08-18";"FD";6;149;1;""
2312;15;"2025-08-18";"FD";6;150;1;""
2313;14;"2025-08-18";"FD";6;151;1;""
2314;8;"2025-08-18";"FD";8;187;1;""
2315;2;"2025-08-18";"PM";16;226;1;""
2316;1;"2025-08-18";"FD";17;240;1;""
2317;13;"2025-08-18";"FD";23;274;1;""
2318;11;"2025-08-18";"FD";23;275;1;""
2319;10;"2025-08-18";"FD";23;276;1;""
2320;2;"2025-08-18";"AM";45;296;1;""
2321;6;"2025-08-18";"FD";50;317;1;""
2322;12;"2025-08-18";"FD";56;322;1;""
2323;7;"2025-09-22";"FD";2;35;1;""
2324;5;"2025-09-22";"FD";2;36;1;""
2325;3;"2025-09-22";"FD";2;37;1;""
2326;4;"2025-09-22";"FD";4;79;1;""
2327;16;"2025-09-22";"FD";6;149;1;""
2328;15;"2025-09-22";"FD";6;150;1;""
2329;14;"2025-09-22";"FD";6;151;1;""
2330;8;"2025-09-22";"FD";8;187;1;""
2331;2;"2025-09-22";"PM";16;226;1;""
2332;1;"2025-09-22";"FD";17;240;1;""
2333;13;"2025-09-22";"FD";23;274;1;""
2334;11;"2025-09-22";"FD";23;275;1;""
2335;10;"2025-09-22";"FD";23;276;1;""
2336;2;"2025-09-22";"AM";45;296;1;""
2337;6;"2025-09-22";"FD";50;317;1;""
2338;12;"2025-09-22";"FD";56;322;1;""
2339;7;"2025-10-20";"FD";2;35;1;""
2340;5;"2025-10-20";"FD";2;36;1;""
2341;3;"2025-10-20";"FD";2;37;1;""
2342;4;"2025-10-20";"FD";4;79;1;""
2343;16;"2025-10-20";"FD";6;149;1;""
2344;15;"2025-10-20";"FD";6;150;1;""
2345;14;"2025-10-20";"FD";6;151;1;""
2346;8;"2025-10-20";"FD";8;187;1;""
2347;2;"2025-10-20";"PM";16;226;1;""
2348;1;"2025-10-20";"FD";17;240;1;""
2349;13;"2025-10-20";"FD";23;274;1;""
2350;11;"2025-10-20";"FD";23;275;1;""
2351;10;"2025-10-20";"FD";23;276;1;""
2352;2;"2025-10-20";"AM";45;296;1;""
2353;6;"2025-10-20";"FD";50;317;1;""
2354;12;"2025-10-20";"FD";56;322;1;""
2355;7;"2025-11-17";"FD";2;35;1;""
2356;5;"2025-11-17";"FD";2;36;1;""
2357;3;"2025-11-17";"FD";2;37;1;""
2358;4;"2025-11-17";"FD";4;79;1;""
2359;16;"2025-11-17";"FD";6;149;1;""
2360;15;"2025-11-17";"FD";6;150;1;""
2361;14;"2025-11-17";"FD";6;151;1;""
2362;8;"2025-11-17";"FD";8;187;1;""
2363;2;"2025-11-17";"PM";16;226;1;""
2364;1;"2025-11-17";"FD";17;240;1;""
2365;13;"2025-11-17";"FD";23;274;1;""
2366;11;"2025-11-17";"FD";23;275;1;""
2367;10;"2025-11-17";"FD";23;276;1;""
2368;2;"2025-11-17";"AM";45;296;1;""
2369;6;"2025-11-17";"FD";50;317;1;""
2370;12;"2025-11-17";"FD";56;322;1;""
2371;7;"2025-12-22";"FD";2;35;1;""
2372;5;"2025-12-22";"FD";2;36;1;""
2373;3;"2025-12-22";"FD";2;37;1;""
2374;4;"2025-12-22";"FD";4;79;1;""
2375;16;"2025-12-22";"FD";6;149;1;""
2376;15;"2025-12-22";"FD";6;150;1;""
2377;14;"2025-12-22";"FD";6;151;1;""
2378;8;"2025-12-22";"FD";8;187;1;""
2379;2;"2025-12-22";"PM";16;226;1;""
2380;1;"2025-12-22";"FD";17;240;1;""
2381;13;"2025-12-22";"FD";23;274;1;""
2382;11;"2025-12-22";"FD";23;275;1;""
2383;10;"2025-12-22";"FD";23;276;1;""
2384;2;"2025-12-22";"AM";45;296;1;""
2385;6;"2025-12-22";"FD";50;317;1;""
2386;12;"2025-12-22";"FD";56;322;1;""
2387;2;"2025-01-21";"FD";2;30;1;""
2388;5;"2025-01-21";"FD";6;137;1;""
2389;3;"2025-01-21";"FD";6;138;1;""
2390;1;"2025-01-21";"FD";14;222;1;""
2391;8;"2025-01-21";"FD";17;236;1;""
2392;12;"2025-01-21";"FD";19;249;1;""
2393;10;"2025-01-21";"FD";19;250;1;""
2394;4;"2025-01-21";"FD";19;251;1;""
2395;14;"2025-01-21";"FD";23;267;1;""
2396;15;"2025-01-21";"FD";27;286;1;""
2397;6;"2025-01-21";"FD";50;312;1;""
2398;13;"2025-01-21";"FD";86;330;1;""
2399;11;"2025-01-21";"FD";86;331;1;""
2400;7;"2025-01-21";"FD";128;358;1;""
2401;2;"2025-02-18";"FD";2;30;1;""
2402;5;"2025-02-18";"FD";6;137;1;""
2403;3;"2025-02-18";"FD";6;138;1;""
2404;1;"2025-02-18";"FD";14;222;1;""
2405;8;"2025-02-18";"FD";17;236;1;""
2406;12;"2025-02-18";"FD";19;249;1;""
2407;10;"2025-02-18";"FD";19;250;1;""
2408;4;"2025-02-18";"FD";19;251;1;""
2409;14;"2025-02-18";"FD";23;267;1;""
2410;15;"2025-02-18";"FD";27;286;1;""
2411;6;"2025-02-18";"FD";50;312;1;""
2412;13;"2025-02-18";"FD";86;330;1;""
2413;11;"2025-02-18";"FD";86;331;1;""
2414;7;"2025-02-18";"FD";128;358;1;""
2415;2;"2025-03-18";"FD";2;30;1;""
2416;5;"2025-03-18";"FD";6;137;1;""
2417;3;"2025-03-18";"FD";6;138;1;""
2418;1;"2025-03-18";"FD";14;222;1;""
2419;8;"2025-03-18";"FD";17;236;1;""
2420;12;"2025-03-18";"FD";19;249;1;""
2421;10;"2025-03-18";"FD";19;250;1;""
2422;4;"2025-03-18";"FD";19;251;1;""
2423;14;"2025-03-18";"FD";23;267;1;""
2424;15;"2025-03-18";"FD";27;286;1;""
2425;6;"2025-03-18";"FD";50;312;1;""
2426;13;"2025-03-18";"FD";86;330;1;""
2427;11;"2025-03-18";"FD";86;331;1;""
2428;7;"2025-03-18";"FD";128;358;1;""
2429;2;"2025-04-22";"FD";2;30;1;""
2430;5;"2025-04-22";"FD";6;137;1;""
2431;3;"2025-04-22";"FD";6;138;1;""
2432;1;"2025-04-22";"FD";14;222;1;""
2433;8;"2025-04-22";"FD";17;236;1;""
2434;12;"2025-04-22";"FD";19;249;1;""
2435;10;"2025-04-22";"FD";19;250;1;""
2436;4;"2025-04-22";"FD";19;251;1;""
2437;14;"2025-04-22";"FD";23;267;1;""
2438;15;"2025-04-22";"FD";27;286;1;""
2439;6;"2025-04-22";"FD";50;312;1;""
2440;13;"2025-04-22";"FD";86;330;1;""
2441;11;"2025-04-22";"FD";86;331;1;""
2442;7;"2025-04-22";"FD";128;358;1;""
2443;2;"2025-05-20";"FD";2;30;1;""
2444;5;"2025-05-20";"FD";6;137;1;""
2445;3;"2025-05-20";"FD";6;138;1;""
2446;1;"2025-05-20";"FD";14;222;1;""
2447;8;"2025-05-20";"FD";17;236;1;""
2448;12;"2025-05-20";"FD";19;249;1;""
2449;10;"2025-05-20";"FD";19;250;1;""
2450;4;"2025-05-20";"FD";19;251;1;""
2451;14;"2025-05-20";"FD";23;267;1;""
2452;15;"2025-05-20";"FD";27;286;1;""
2453;6;"2025-05-20";"FD";50;312;1;""
2454;13;"2025-05-20";"FD";86;330;1;""
2455;11;"2025-05-20";"FD";86;331;1;""
2456;7;"2025-05-20";"FD";128;358;1;""
2457;2;"2025-06-17";"FD";2;30;1;""
2458;5;"2025-06-17";"FD";6;137;1;""
2459;3;"2025-06-17";"FD";6;138;1;""
2460;1;"2025-06-17";"FD";14;222;1;""
2461;8;"2025-06-17";"FD";17;236;1;""
2462;12;"2025-06-17";"FD";19;249;1;""
2463;10;"2025-06-17";"FD";19;250;1;""
2464;4;"2025-06-17";"FD";19;251;1;""
2465;14;"2025-06-17";"FD";23;267;1;""
2466;15;"2025-06-17";"FD";27;286;1;""
2467;6;"2025-06-17";"FD";50;312;1;""
2468;13;"2025-06-17";"FD";86;330;1;""
2469;11;"2025-06-17";"FD";86;331;1;""
2470;7;"2025-06-17";"FD";128;358;1;""
2471;2;"2025-07-22";"FD";2;30;1;""
2472;5;"2025-07-22";"FD";6;137;1;""
2473;3;"2025-07-22";"FD";6;138;1;""
2474;1;"2025-07-22";"FD";14;222;1;""
2475;8;"2025-07-22";"FD";17;236;1;""
2476;12;"2025-07-22";"FD";19;249;1;""
2477;10;"2025-07-22";"FD";19;250;1;""
2478;4;"2025-07-22";"FD";19;251;1;""
2479;14;"2025-07-22";"FD";23;267;1;""
2480;15;"2025-07-22";"FD";27;286;1;""
2481;6;"2025-07-22";"FD";50;312;1;""
2482;13;"2025-07-22";"FD";86;330;1;""
2483;11;"2025-07-22";"FD";86;331;1;""
2484;7;"2025-07-22";"FD";128;358;1;""
2485;2;"2025-08-19";"FD";2;30;1;""
2486;5;"2025-08-19";"FD";6;137;1;""
2487;3;"2025-08-19";"FD";6;138;1;""
2488;1;"2025-08-19";"FD";14;222;1;""
2489;8;"2025-08-19";"FD";17;236;1;""
2490;12;"2025-08-19";"FD";19;249;1;""
2491;10;"2025-08-19";"FD";19;250;1;""
2492;4;"2025-08-19";"FD";19;251;1;""
2493;14;"2025-08-19";"FD";23;267;1;""
2494;15;"2025-08-19";"FD";27;286;1;""
2495;6;"2025-08-19";"FD";50;312;1;""
2496;13;"2025-08-19";"FD";86;330;1;""
2497;11;"2025-08-19";"FD";86;331;1;""
2498;7;"2025-08-19";"FD";128;358;1;""
2499;2;"2025-09-23";"FD";2;30;1;""
2500;5;"2025-09-23";"FD";6;137;1;""
2501;3;"2025-09-23";"FD";6;138;1;""
2502;1;"2025-09-23";"FD";14;222;1;""
2503;8;"2025-09-23";"FD";17;236;1;""
2504;12;"2025-09-23";"FD";19;249;1;""
2505;10;"2025-09-23";"FD";19;250;1;""
2506;4;"2025-09-23";"FD";19;251;1;""
2507;14;"2025-09-23";"FD";23;267;1;""
2508;15;"2025-09-23";"FD";27;286;1;""
2509;6;"2025-09-23";"FD";50;312;1;""
2510;13;"2025-09-23";"FD";86;330;1;""
2511;11;"2025-09-23";"FD";86;331;1;""
2512;7;"2025-09-23";"FD";128;358;1;""
2513;2;"2025-10-21";"FD";2;30;1;""
2514;5;"2025-10-21";"FD";6;137;1;""
2515;3;"2025-10-21";"FD";6;138;1;""
2516;1;"2025-10-21";"FD";14;222;1;""
2517;8;"2025-10-21";"FD";17;236;1;""
2518;12;"2025-10-21";"FD";19;249;1;""
2519;10;"2025-10-21";"FD";19;250;1;""
2520;4;"2025-10-21";"FD";19;251;1;""
2521;14;"2025-10-21";"FD";23;267;1;""
2522;15;"2025-10-21";"FD";27;286;1;""
2523;6;"2025-10-21";"FD";50;312;1;""
2524;13;"2025-10-21";"FD";86;330;1;""
2525;11;"2025-10-21";"FD";86;331;1;""
2526;7;"2025-10-21";"FD";128;358;1;""
2527;2;"2025-11-18";"FD";2;30;1;""
2528;5;"2025-11-18";"FD";6;137;1;""
2529;3;"2025-11-18";"FD";6;138;1;""
2530;1;"2025-11-18";"FD";14;222;1;""
2531;8;"2025-11-18";"FD";17;236;1;""
2532;12;"2025-11-18";"FD";19;249;1;""
2533;10;"2025-11-18";"FD";19;250;1;""
2534;4;"2025-11-18";"FD";19;251;1;""
2535;14;"2025-11-18";"FD";23;267;1;""
2536;15;"2025-11-18";"FD";27;286;1;""
2537;6;"2025-11-18";"FD";50;312;1;""
2538;13;"2025-11-18";"FD";86;330;1;""
2539;11;"2025-11-18";"FD";86;331;1;""
2540;7;"2025-11-18";"FD";128;358;1;""
2541;2;"2025-12-23";"FD";2;30;1;""
2542;5;"2025-12-23";"FD";6;137;1;""
2543;3;"2025-12-23";"FD";6;138;1;""
2544;1;"2025-12-23";"FD";14;222;1;""
2545;8;"2025-12-23";"FD";17;236;1;""
2546;12;"2025-12-23";"FD";19;249;1;""
2547;10;"2025-12-23";"FD";19;250;1;""
2548;4;"2025-12-23";"FD";19;251;1;""
2549;14;"2025-12-23";"FD";23;267;1;""
2550;15;"2025-12-23";"FD";27;286;1;""
2551;6;"2025-12-23";"FD";50;312;1;""
2552;13;"2025-12-23";"FD";86;330;1;""
2553;11;"2025-12-23";"FD";86;331;1;""
2554;7;"2025-12-23";"FD";128;358;1;""
2555;4;"2025-01-22";"FD";2;21;1;""
2556;3;"2025-01-22";"FD";2;22;1;""
2557;7;"2025-01-22";"FD";4;66;1;""
2558;1;"2025-01-22";"FD";4;67;1;""
2559;16;"2025-01-22";"FD";6;120;1;""
2560;12;"2025-01-22";"FD";6;121;1;""
2561;2;"2025-01-22";"FD";6;122;1;""
2562;15;"2025-01-22";"FD";8;176;1;""
2563;14;"2025-01-22";"FD";11;208;1;""
2564;10;"2025-01-22";"FD";23;263;1;""
2565;8;"2025-01-22";"FD";23;264;1;""
2566;13;"2025-01-22";"FD";27;284;1;""
2567;6;"2025-01-22";"FD";50;307;1;""
2568;5;"2025-01-22";"FD";50;308;1;""
2569;11;"2025-01-22";"AM";206;363;1;""
2570;4;"2025-02-19";"FD";2;21;1;""
2571;3;"2025-02-19";"FD";2;22;1;""
2572;7;"2025-02-19";"FD";4;66;1;""
2573;1;"2025-02-19";"FD";4;67;1;""
2574;16;"2025-02-19";"FD";6;120;1;""
2575;12;"2025-02-19";"FD";6;121;1;""
2576;2;"2025-02-19";"FD";6;122;1;""
2577;15;"2025-02-19";"FD";8;176;1;""
2578;14;"2025-02-19";"FD";11;208;1;""
2579;10;"2025-02-19";"FD";23;263;1;""
2580;8;"2025-02-19";"FD";23;264;1;""
2581;13;"2025-02-19";"FD";27;284;1;""
2582;6;"2025-02-19";"FD";50;307;1;""
2583;5;"2025-02-19";"FD";50;308;1;""
2584;11;"2025-02-19";"AM";206;363;1;""
2585;4;"2025-03-19";"FD";2;21;1;""
2586;3;"2025-03-19";"FD";2;22;1;""
2587;7;"2025-03-19";"FD";4;66;1;""
2588;1;"2025-03-19";"FD";4;67;1;""
2589;16;"2025-03-19";"FD";6;120;1;""
2590;12;"2025-03-19";"FD";6;121;1;""
2591;2;"2025-03-19";"FD";6;122;1;""
2592;15;"2025-03-19";"FD";8;176;1;""
2593;14;"2025-03-19";"FD";11;208;1;""
2594;10;"2025-03-19";"FD";23;263;1;""
2595;8;"2025-03-19";"FD";23;264;1;""
2596;13;"2025-03-19";"FD";27;284;1;""
2597;6;"2025-03-19";"FD";50;307;1;""
2598;5;"2025-03-19";"FD";50;308;1;""
2599;11;"2025-03-19";"AM";206;363;1;""
2600;4;"2025-04-23";"FD";2;21;1;""
2601;3;"2025-04-23";"FD";2;22;1;""
2602;7;"2025-04-23";"FD";4;66;1;""
2603;1;"2025-04-23";"FD";4;67;1;""
2604;16;"2025-04-23";"FD";6;120;1;""
2605;12;"2025-04-23";"FD";6;121;1;""
2606;2;"2025-04-23";"FD";6;122;1;""
2607;15;"2025-04-23";"FD";8;176;1;""
2608;14;"2025-04-23";"FD";11;208;1;""
2609;10;"2025-04-23";"FD";23;263;1;""
2610;8;"2025-04-23";"FD";23;264;1;""
2611;13;"2025-04-23";"FD";27;284;1;""
2612;6;"2025-04-23";"FD";50;307;1;""
2613;5;"2025-04-23";"FD";50;308;1;""
2614;11;"2025-04-23";"AM";206;363;1;""
2615;4;"2025-05-21";"FD";2;21;1;""
2616;3;"2025-05-21";"FD";2;22;1;""
2617;7;"2025-05-21";"FD";4;66;1;""
2618;1;"2025-05-21";"FD";4;67;1;""
2619;16;"2025-05-21";"FD";6;120;1;""
2620;12;"2025-05-21";"FD";6;121;1;""
2621;2;"2025-05-21";"FD";6;122;1;""
2622;15;"2025-05-21";"FD";8;176;1;""
2623;14;"2025-05-21";"FD";11;208;1;""
2624;10;"2025-05-21";"FD";23;263;1;""
2625;8;"2025-05-21";"FD";23;264;1;""
2626;13;"2025-05-21";"FD";27;284;1;""
2627;6;"2025-05-21";"FD";50;307;1;""
2628;5;"2025-05-21";"FD";50;308;1;""
2629;11;"2025-05-21";"AM";206;363;1;""
2630;4;"2025-06-18";"FD";2;21;1;""
2631;3;"2025-06-18";"FD";2;22;1;""
2632;7;"2025-06-18";"FD";4;66;1;""
2633;1;"2025-06-18";"FD";4;67;1;""
2634;16;"2025-06-18";"FD";6;120;1;""
2635;12;"2025-06-18";"FD";6;121;1;""
2636;2;"2025-06-18";"FD";6;122;1;""
2637;15;"2025-06-18";"FD";8;176;1;""
2638;14;"2025-06-18";"FD";11;208;1;""
2639;10;"2025-06-18";"FD";23;263;1;""
2640;8;"2025-06-18";"FD";23;264;1;""
2641;13;"2025-06-18";"FD";27;284;1;""
2642;6;"2025-06-18";"FD";50;307;1;""
2643;5;"2025-06-18";"FD";50;308;1;""
2644;11;"2025-06-18";"AM";206;363;1;""
2645;4;"2025-07-23";"FD";2;21;1;""
2646;3;"2025-07-23";"FD";2;22;1;""
2647;7;"2025-07-23";"FD";4;66;1;""
2648;1;"2025-07-23";"FD";4;67;1;""
2649;16;"2025-07-23";"FD";6;120;1;""
2650;12;"2025-07-23";"FD";6;121;1;""
2651;2;"2025-07-23";"FD";6;122;1;""
2652;15;"2025-07-23";"FD";8;176;1;""
2653;14;"2025-07-23";"FD";11;208;1;""
2654;10;"2025-07-23";"FD";23;263;1;""
2655;8;"2025-07-23";"FD";23;264;1;""
2656;13;"2025-07-23";"FD";27;284;1;""
2657;6;"2025-07-23";"FD";50;307;1;""
2658;5;"2025-07-23";"FD";50;308;1;""
2659;11;"2025-07-23";"AM";206;363;1;""
2660;4;"2025-08-20";"FD";2;21;1;""
2661;3;"2025-08-20";"FD";2;22;1;""
2662;7;"2025-08-20";"FD";4;66;1;""
2663;1;"2025-08-20";"FD";4;67;1;""
2664;16;"2025-08-20";"FD";6;120;1;""
2665;12;"2025-08-20";"FD";6;121;1;""
2666;2;"2025-08-20";"FD";6;122;1;""
2667;15;"2025-08-20";"FD";8;176;1;""
2668;14;"2025-08-20";"FD";11;208;1;""
2669;10;"2025-08-20";"FD";23;263;1;""
2670;8;"2025-08-20";"FD";23;264;1;""
2671;13;"2025-08-20";"FD";27;284;1;""
2672;6;"2025-08-20";"FD";50;307;1;""
2673;5;"2025-08-20";"FD";50;308;1;""
2674;11;"2025-08-20";"AM";206;363;1;""
2675;4;"2025-09-24";"FD";2;21;1;""
2676;3;"2025-09-24";"FD";2;22;1;""
2677;7;"2025-09-24";"FD";4;66;1;""
2678;1;"2025-09-24";"FD";4;67;1;""
2679;16;"2025-09-24";"FD";6;120;1;""
2680;12;"2025-09-24";"FD";6;121;1;""
2681;2;"2025-09-24";"FD";6;122;1;""
2682;15;"2025-09-24";"FD";8;176;1;""
2683;14;"2025-09-24";"FD";11;208;1;""
2684;10;"2025-09-24";"FD";23;263;1;""
2685;8;"2025-09-24";"FD";23;264;1;""
2686;13;"2025-09-24";"FD";27;284;1;""
2687;6;"2025-09-24";"FD";50;307;1;""
2688;5;"2025-09-24";"FD";50;308;1;""
2689;11;"2025-09-24";"AM";206;363;1;""
2690;4;"2025-10-22";"FD";2;21;1;""
2691;3;"2025-10-22";"FD";2;22;1;""
2692;7;"2025-10-22";"FD";4;66;1;""
2693;1;"2025-10-22";"FD";4;67;1;""
2694;16;"2025-10-22";"FD";6;120;1;""
2695;12;"2025-10-22";"FD";6;121;1;""
2696;2;"2025-10-22";"FD";6;122;1;""
2697;15;"2025-10-22";"FD";8;176;1;""
2698;14;"2025-10-22";"FD";11;208;1;""
2699;10;"2025-10-22";"FD";23;263;1;""
2700;8;"2025-10-22";"FD";23;264;1;""
2701;13;"2025-10-22";"FD";27;284;1;""
2702;6;"2025-10-22";"FD";50;307;1;""
2703;5;"2025-10-22";"FD";50;308;1;""
2704;11;"2025-10-22";"AM";206;363;1;""
2705;4;"2025-11-19";"FD";2;21;1;""
2706;3;"2025-11-19";"FD";2;22;1;""
2707;7;"2025-11-19";"FD";4;66;1;""
2708;1;"2025-11-19";"FD";4;67;1;""
2709;16;"2025-11-19";"FD";6;120;1;""
2710;12;"2025-11-19";"FD";6;121;1;""
2711;2;"2025-11-19";"FD";6;122;1;""
2712;15;"2025-11-19";"FD";8;176;1;""
2713;14;"2025-11-19";"FD";11;208;1;""
2714;10;"2025-11-19";"FD";23;263;1;""
2715;8;"2025-11-19";"FD";23;264;1;""
2716;13;"2025-11-19";"FD";27;284;1;""
2717;6;"2025-11-19";"FD";50;307;1;""
2718;5;"2025-11-19";"FD";50;308;1;""
2719;11;"2025-11-19";"AM";206;363;1;""
2720;4;"2025-12-24";"FD";2;21;1;""
2721;3;"2025-12-24";"FD";2;22;1;""
2722;7;"2025-12-24";"FD";4;66;1;""
2723;1;"2025-12-24";"FD";4;67;1;""
2724;16;"2025-12-24";"FD";6;120;1;""
2725;12;"2025-12-24";"FD";6;121;1;""
2726;2;"2025-12-24";"FD";6;122;1;""
2727;15;"2025-12-24";"FD";8;176;1;""
2728;14;"2025-12-24";"FD";11;208;1;""
2729;10;"2025-12-24";"FD";23;263;1;""
2730;8;"2025-12-24";"FD";23;264;1;""
2731;13;"2025-12-24";"FD";27;284;1;""
2732;6;"2025-12-24";"FD";50;307;1;""
2733;5;"2025-12-24";"FD";50;308;1;""
2734;11;"2025-12-24";"AM";206;363;1;""
2735;8;"2025-01-23";"FD";2;11;1;""
2736;7;"2025-01-23";"FD";2;12;1;""
2737;6;"2025-01-23";"FD";4;57;1;""
2738;1;"2025-01-23";"FD";4;58;1;""
2739;16;"2025-01-23";"FD";6;104;1;""
2740;13;"2025-01-23";"FD";6;105;1;" Interstim"
2741;11;"2025-01-23";"FD";6;106;1;" Interstim"
2742;4;"2025-01-23";"FD";6;107;1;""
2743;12;"2025-01-23";"FD";8;171;1;""
2744;10;"2025-01-23";"FD";8;172;1;""
2745;14;"2025-01-23";"FD";11;202;1;""
2746;2;"2025-01-23";"PM";102;349;1;""
2747;15;"2025-01-23";"FD";228;366;1;""
2748;3;"2025-01-23";"FD";228;367;1;""
2749;2;"2025-01-23";"AM";261;375;1;""
2750;5;"2025-01-23";"FD";281;378;1;""
2751;8;"2025-02-20";"FD";2;11;1;""
2752;7;"2025-02-20";"FD";2;12;1;""
2753;6;"2025-02-20";"FD";4;57;1;""
2754;1;"2025-02-20";"FD";4;58;1;""
2755;16;"2025-02-20";"FD";6;104;1;""
2756;13;"2025-02-20";"FD";6;105;1;" Interstim"
2757;11;"2025-02-20";"FD";6;106;1;" Interstim"
2758;4;"2025-02-20";"FD";6;107;1;""
2759;12;"2025-02-20";"FD";8;171;1;""
2760;10;"2025-02-20";"FD";8;172;1;""
2761;14;"2025-02-20";"FD";11;202;1;""
2762;2;"2025-02-20";"PM";102;349;1;""
2763;15;"2025-02-20";"FD";228;366;1;""
2764;3;"2025-02-20";"FD";228;367;1;""
2765;2;"2025-02-20";"AM";261;375;1;""
2766;5;"2025-02-20";"FD";281;378;1;""
2767;8;"2025-03-20";"FD";2;11;1;""
2768;7;"2025-03-20";"FD";2;12;1;""
2769;6;"2025-03-20";"FD";4;57;1;""
2770;1;"2025-03-20";"FD";4;58;1;""
2771;16;"2025-03-20";"FD";6;104;1;""
2772;13;"2025-03-20";"FD";6;105;1;" Interstim"
2773;11;"2025-03-20";"FD";6;106;1;" Interstim"
2774;4;"2025-03-20";"FD";6;107;1;""
2775;12;"2025-03-20";"FD";8;171;1;""
2776;10;"2025-03-20";"FD";8;172;1;""
2777;14;"2025-03-20";"FD";11;202;1;""
2778;2;"2025-03-20";"PM";102;349;1;""
2779;15;"2025-03-20";"FD";228;366;1;""
2780;3;"2025-03-20";"FD";228;367;1;""
2781;2;"2025-03-20";"AM";261;375;1;""
2782;5;"2025-03-20";"FD";281;378;1;""
2783;8;"2025-04-24";"FD";2;11;1;""
2784;7;"2025-04-24";"FD";2;12;1;""
2785;6;"2025-04-24";"FD";4;57;1;""
2786;1;"2025-04-24";"FD";4;58;1;""
2787;16;"2025-04-24";"FD";6;104;1;""
2788;13;"2025-04-24";"FD";6;105;1;" Interstim"
2789;11;"2025-04-24";"FD";6;106;1;" Interstim"
2790;4;"2025-04-24";"FD";6;107;1;""
2791;12;"2025-04-24";"FD";8;171;1;""
2792;10;"2025-04-24";"FD";8;172;1;""
